"locationId","locationName","publicLocationName","latitude","longitude","offline","pm01","pm02","pm10","pm003Count","atmp","rhum","rco2","tvoc","wifi","timestamp","tvocIndex","noxIndex","heatindex","publicPlaceName","publicPlaceUrl","publicContributorName","timezone","model","firmwareVersion"
87034,"Hills of Lake Mary","Hills of Lake Mary",28.782584,-81.332697,FALSE,0,1.33,1.67,268.17,21,55.94,411,56.795166,-59,"2025-03-29T03:44:52.000Z",59,2,19.4,NA,NA,NA,"America/New_York","O-1PST","3.1.21"
87119,"Potenza, c.da Serrata ","Potenza, c.da Serrata ",40.6556535,15.7893816,FALSE,1,5.33,6.67,335.17,9.3,62.37,415.67,25.490717,-56,"2025-03-29T03:44:20.000Z",21.25,32,5.6,NA,NA,"Perceval","Europe/Rome","O-1PST","3.1.21"
87139,"Creative HUB Niftarlake College","Creative HUB Niftarlake College",52.136129672142836,5.022659871346925,FALSE,2,3,5.5,279.33,13,50.92,435.67,62.015793,-80,"2025-03-29T03:44:33.000Z",65,2,10,NA,NA,"Niftarlake College","Europe/Amsterdam","O-1PST","3.1.21"
87146,"Knapsack","Knapsack",-33.76164686509808,150.62690723197025,FALSE,0,0,0,18,21.82,70.09,396,143.6748,-62,"2025-03-29T03:44:21.000Z",148.92,1,20.6,NA,NA,NA,"Australia/Sydney","O-1PST","3.1.21"
87215,"Ruse, Bulgaria","Ruse, Bulgaria",43.845701448429494,25.946464044464882,FALSE,15.5,22.33,22.83,2646,28.1,28.47,578,30.09644,-43,"2025-03-29T03:44:19.000Z",27,1,28,NA,NA,"Tsvetelin Pavlov","Europe/Sofia","O-1PS","3.1.21"
87227,"Binangonan","Binangonan",14.5235999,121.1645249,FALSE,4.67,7.67,7.67,1160.5,30,58.57,412,166.77327,-52,"2025-03-29T03:44:49.000Z",169.58,1,38.9,NA,NA,NA,"Asia/Singapore","O-1PST","3.1.21"
87230,"Suan Phlu ","Suan Phlu ",13.721706,100.5393558,FALSE,32.67,49.33,59.83,2492.17,33.12,47.4,403.67,161.81516,-61,"2025-03-29T03:44:32.000Z",165.25,3,45.3,NA,NA,"Diane ","Asia/Bangkok","O-1PST","3.1.21"
87243,"Metković ","Metković ",43.04941,17.645741,FALSE,5,7.33,7.67,432,13.4,59.73,415,39.89108,-69,"2025-03-29T03:45:04.000Z",39,1,10.6,NA,NA,NA,"Europe/Warsaw","O-1PST","3.1.21"
87256,"Béke tér","Béke tér",47.52996,19.08052,FALSE,3.33,5.83,6,833.5,13.5,72.1,410.67,58.52746,-54,"2025-03-29T03:44:36.000Z",61,1,10.6,NA,NA,NA,"Europe/Budapest","O-1PST","3.1.21"
87264,"201 Elliott Ave W","201 Elliott Ave W",47.6197605,-122.3606291,FALSE,0,0,0,60.67,12.7,58.58,413,69.98301,-80,"2025-03-29T03:44:56.000Z",74,4,10,NA,NA,"Omeros Corporation","America/Los_Angeles","O-1PST","3.1.21"
87270,"Moraga","Moraga",37.8571891,-122.1183373,FALSE,0.5,1,1.67,231,13.7,56.87,425,126.958855,-61,"2025-03-29T03:44:46.000Z",133.17,5,11.1,NA,NA,"AZ","America/Los_Angeles","O-1PST","3.1.21"
87280,"Amsterdam Groenmarktkade","Amsterdam Groenmarktkade",52.3712792,4.8755362,FALSE,0,2,2.5,232.33,9.58,61.24,434.33,111.85113,-74,"2025-03-29T03:44:30.000Z",118.33,2,6.1,NA,NA,NA,"Europe/Amsterdam","O-1PS","3.1.21"
87335,"Waldhof","Waldhof",48.36150855324637,15.536011267535889,FALSE,15.17,25.67,27,2543,13.92,57.11,413,134.11809,-77,"2025-03-29T03:44:34.000Z",140,1,11.1,NA,NA,"JR","Europe/Vienna","O-1PST","3.1.21"
87339,"MS17","MS17",48.1476014,11.501793,FALSE,17.67,31.67,43.5,2707,11.17,63.28,448,66.42149,-52,"2025-03-29T03:45:07.000Z",70,1,8.3,NA,NA,"Stefan Sulistyo","Europe/Berlin","O-1PST","3.1.21"
87350,"NWCAA - March Point","NWCAA - March Point",48.46467006460168,-122.56112918329578,FALSE,0,1,1.5,126.5,11.37,61.57,412.67,26.88659,-80,"2025-03-29T03:44:34.000Z",23,5,8.3,NA,NA,"Northwest Clean Air Agency","US/Pacific","O-1PST","3.1.21"
87351,"Redmond, WA","Redmond, WA",47.655739340651664,-122.07563035693296,FALSE,0,0.5,0.83,177,12.17,68.06,414.67,93.02799,-62,"2025-03-29T03:44:48.000Z",99,3,9.4,NA,NA,"Matthew Haugen","America/Vancouver","O-1PST","3.1.21"
87352,"Dublin Airport 1","Dublin Airport 1",53.44565347954011,-6.247406015248554,FALSE,0,0,0.33,112.67,9.6,57.6,410,86.66757,-71,"2025-03-29T03:44:49.000Z",92.25,3,6.1,NA,NA,"Ridgewood","Europe/Dublin","O-1PST","3.1.21"
87362,"Rosharon, TX","Rosharon, TX",29.381768,-95.393327,FALSE,0,0.83,1.83,202,21.28,66.44,478.67,177.39609,-47,"2025-03-29T03:45:03.000Z",178.67,1,20,NA,NA,"E P","America/Chicago","O-1PST","3.1.21"
87363,"Stillwater","Stillwater",36.146,-97.08,FALSE,3,3.83,4.5,659.5,17.98,65.8,947,NA,-52,"2025-03-29T03:44:48.000Z",NA,NA,16.1,NA,NA,NA,"America/Chicago","O-1PST","3.1.21"
87367,"Rennes, Clemenceau","Rennes, Clemenceau",48.09379902455037,-1.6744455653641903,FALSE,1.67,2.33,3.83,454.5,9.02,63.13,391,114.44518,-66,"2025-03-29T03:44:33.000Z",120.92,3,5,NA,NA,NA,"Europe/Paris","O-1PST","3.1.21"
87376,"Veterans Memorial","Veterans Memorial",27.666775,-97.374313,FALSE,4,7.83,7.83,855,23.3,70.56,413,176.60294,-65,"2025-03-29T03:44:25.000Z",178,1,22.2,NA,NA,"Veteran","America/Chicago","O-1PST","3.1.21"
87413,"Tipamas - A ","Tipamas - A ",13.723139,100.544752,FALSE,32.67,51.33,62.67,7242.5,31.07,50.38,413.67,119.92115,-76,"2025-03-29T03:44:44.000Z",126.33,1,39.6,NA,NA,"Tipamas - A 5th floor ","Asia/Bangkok","O-1PST","3.1.21"
87451,"Ružomberok, Pivovarská","Ružomberok, Pivovarská",49.0765651,19.3029128,FALSE,24.83,45,56.5,4995,11.6,62.15,445.33,104.60373,-78,"2025-03-29T03:44:33.000Z",111,1,11.7,NA,NA,"Roman","Europe/Prague","O-1PST","3.1.21"
87599,"Soi Cowboy ","Soi Cowboy ",13.7370851,100.562983,FALSE,33.83,55,67,8118,30.2,53.64,410.67,79.95195,-44,"2025-03-29T03:45:02.000Z",85,1,38,NA,NA,"M cross","Asia/Bangkok","O-1PST","3.1.21"
87713,"Sofia, Mladost","Sofia, Mladost",42.6380436,23.3781174,FALSE,1,3,4.33,283.33,10.81,60.42,408,55.07069,-61,"2025-03-29T03:44:49.000Z",57,2,7.8,NA,NA,"HD","Europe/Sofia","O-1PST","3.1.21"
87718,"Meerhoven","Meerhoven",51.43578648747699,5.419674646837921,FALSE,8.67,13.5,14,1805.5,11.43,61.13,422,50.155766,-47,"2025-03-29T03:44:36.000Z",51.25,2,8.3,NA,NA,"Freek","Europe/Amsterdam","O-1PST","3.1.21"
87728,"JMe","JMe",51.978647910463366,5.077935487210626,FALSE,7,11.67,11.83,1086,10.1,61.84,422,34.14706,-83,"2025-03-29T03:44:48.000Z",32,3,6.7,NA,NA,"FLIII","Europe/Madrid","O-1PST","3.1.21"
87731,"Brno-Ivanovice","Brno-Ivanovice",49.268172,16.568525,FALSE,27,50.83,63.5,4835.5,11.83,69.93,407,128.86395,-83,"2025-03-29T03:44:39.000Z",135,1,8.9,NA,NA,"Sesivany","Europe/Prague","O-1PST","3.1.21"
87741,"NWCAA - Loomis Trail Rd","NWCAA - Loomis Trail Rd",48.950917146703716,-122.55574226304931,FALSE,3,4.83,6.17,614,12.3,58.81,461.33,183.8615,-55,"2025-03-29T03:44:14.000Z",184.08,2,9.4,NA,NA,"Northwest Clean Air Agency","US/Pacific","O-1PST","3.1.21"
87757,"Belmont Heights","Belmont Heights",33.7680266,-118.1469083,FALSE,0,1.17,6.33,198,18.59,56.24,453,78.11996,-66,"2025-03-29T03:45:13.000Z",83,1,16.7,NA,NA,"J","America/Los_Angeles","O-1PST","3.1.21"
87880,"Valongo","Valongo",41.184,-8.485,FALSE,22.17,38.33,44.33,4357.5,11.3,67.9,458,34.962364,-76,"2025-03-29T03:44:56.000Z",33,2,8.3,NA,NA,"Batata","Europe/Lisbon","O-1PST","3.1.21"
87892,"Stara Zagora, Kiril I Metodiy","Stara Zagora, Kiril I Metodiy",42.42768,25.6365,FALSE,16,30.83,35,2859.5,14.33,65.8,414,60.267643,-58,"2025-03-29T03:44:17.000Z",63,1,11.7,NA,NA,NA,"Europe/Sofia","O-1PST","3.1.21"
88080,"DropHome","DropHome",40.776416,-73.981338,FALSE,12.83,19,19.5,2282,17.98,43.61,NA,230.7223,-55,"2025-03-29T03:45:16.000Z",220.67,1,16.1,NA,NA,"kan84","America/New_York","O-1PST","3.1.21"
88083,"South Mentor, Ohio","South Mentor, Ohio",41.654696,-81.352019,FALSE,13.67,18.08,19,2319.5,18.75,49.11,NA,NA,-62,"2025-03-29T03:44:51.000Z",NA,NA,17.2,NA,NA,"Randy","America/New_York","O-1PP","3.1.21"
88149,"Lašćinska","Lašćinska",45.82891,15.99341,FALSE,18,30.33,31,2634,13.2,66.1,406,165.62248,-67,"2025-03-29T03:45:00.000Z",168.58,1,10.6,NA,NA,"AirSync","Europe/Vienna","O-1PST","3.1.21"
88170,"HHNiendorf01","HHNiendorf01",53.6282585,9.9656383,FALSE,3.17,9.33,9.33,703,10.8,65.88,412.67,46.563213,-69,"2025-03-29T03:44:27.000Z",47,2,7.8,NA,NA,NA,"Europe/Berlin","O-1PST","3.1.21"
88174,"LA","LA",34.0344396,-118.422865,FALSE,0,0,2.5,134,21.15,45.14,395.67,75.388336,-55,"2025-03-29T03:44:41.000Z",80,1,20,NA,NA,"Pb","America/Los_Angeles","O-1PST","3.1.21"
88190,"Goose Creek","Goose Creek",33.0093852,-80.0557014,FALSE,1.5,3.83,3.83,307.33,22.4,55,433,137.754,-57,"2025-03-29T03:44:44.000Z",143.42,1,21.1,NA,NA,"Dave","America/New_York","O-1PST","3.1.21"
88224,"Celje Golovec","Celje Golovec",46.24009585329894,15.267666931672792,FALSE,6.5,15,20.67,633.17,13.1,62.9,407,95.17189,-64,"2025-03-29T03:44:50.000Z",101.25,1,10.6,NA,NA,"unnamed","Europe/Vienna","O-1PST","3.1.21"
88227,"Drosselstraße","Drosselstraße",48.056181,11.661287,FALSE,0,0,0,42,16.5,44.49,399,74.48212,-79,"2025-03-29T03:44:36.000Z",79,1,14.4,NA,NA,"Simon","Europe/Berlin","O-1PST","3.1.21"
88314,"Prečko, Zagreb","Prečko, Zagreb",45.7899867,15.8983594,FALSE,13.33,31.33,32.33,851.83,14.5,60.53,401,115.95562,-55,"2025-03-29T03:44:41.000Z",122.42,1,12.2,NA,NA,"anonymous","Europe/Vienna","O-1PST","3.1.21"
88372,"Wang Pring Teen Na","Wang Pring Teen Na",6.80172419898538,100.49337985674264,FALSE,26.83,38.5,44.17,4913.5,32.9,48.88,413,192.39287,-56,"2025-03-29T03:44:21.000Z",191.08,1,35.8,NA,"www.korkiat.in.th","Korkait Wiriyasombut","Asia/Bangkok","O-1PST","3.1.21"
88376,"Sežana","Sežana",45.72435928678803,13.853879581206519,FALSE,13,30,33,829.17,11.27,60.2,399,84.41279,-56,"2025-03-29T03:45:16.000Z",89.83,2,8.3,NA,NA,NA,"Europe/Oslo","O-1PST","3.1.21"
88464,"Belvedere","Belvedere",37.875671871609704,-122.46853711199765,FALSE,0,1.5,2,210.5,14.4,58.77,405,64.65311,-59,"2025-03-29T03:44:25.000Z",68,2,11.7,NA,NA,NA,"America/Los_Angeles","O-1PST","3.1.21"
88471,"Kirkland - Inglewood","Kirkland - Inglewood",47.73155360953831,-122.23447924040885,FALSE,0,0.5,0.5,106.5,12.25,62,NA,34.41592,-43,"2025-03-29T03:44:15.000Z",32.33,15,9.4,NA,NA,"Ion","America/Vancouver","O-1PP","3.1.21"
88631,"TPN FlexPak","TPN FlexPak",13.5865189344302,100.95071089222978,FALSE,29.67,42.5,53.33,2171.5,37.6,39.84,399,69.089516,-77,"2025-03-29T03:44:37.000Z",73,1,57.5,NA,"www.thunghuasinn.com","Thung Hua Sinn Group","Asia/Bangkok","O-1PST",NA
88662,"outlier","outlier",34.0326469,-118.466261,FALSE,0,0.83,3.33,137.5,18.13,53.45,397,73.054665,-52,"2025-03-29T03:44:52.000Z",77.42,2,16.1,NA,NA,NA,"America/Los_Angeles","O-1PST","3.1.21"
88799,"Hornslet","Hornslet",56.336029,10.295429,FALSE,0,1.5,1.5,179.5,10.6,56.93,425,57.876926,-81,"2025-03-29T03:44:16.000Z",60.25,2,7.2,NA,NA,"Sortemosevej","Europe/Copenhagen","O-1PST","3.1.21"
88873,"Bismarckturm Hof","Bismarckturm Hof",50.304763,11.898733,FALSE,20,31,31.17,2985.5,10.5,56.23,455,188.61557,-58,"2025-03-29T03:44:43.000Z",188,1,7.2,NA,NA,NA,"Europe/Paris","O-1PST","3.1.21"
88877,"Heroldsbach, Thurn","Heroldsbach, Thurn",49.6907512,11.0033833,FALSE,19.17,29.5,33.67,1018.17,13,49.67,449,148.12701,-82,"2025-03-29T03:44:16.000Z",153,1,10,NA,NA,NA,"Europe/Berlin","O-1PST","3.1.21"
88887,"Kleiner Park","Kleiner Park",50.857222,6.154878,FALSE,4,9,9.17,966,12.62,53,416,47.405483,-70,"2025-03-29T03:44:29.000Z",48,1,10,NA,NA,"Junicast","Europe/Paris","O-1PST","3.1.21"
88908,"Wheaton","Wheaton",41.8678093,-88.1077007,FALSE,0,0.67,0.67,151,21,44.83,409.33,91.13236,-55,"2025-03-29T03:44:28.000Z",97,1,19.4,NA,NA,"AirMonty","America/Chicago","O-1PST","3.1.21"
88912,"MI Home","MI Home",13.698573693307418,100.5959569057577,FALSE,31.33,49.67,60.83,2257.17,32.4,50.68,417,149.22621,-61,"2025-03-29T03:44:19.000Z",154,1,44.6,NA,"www.thunghuasinn.com","Thung Hua Sinn Group","Asia/Bangkok","O-1PST","3.1.21"
88914,"Thung Hua Sinn Group","Thung Hua Sinn Group",13.69892706888951,100.5967325993592,FALSE,31.67,47,59,2333.67,38.43,36.53,413,168.6102,-80,"2025-03-29T03:44:20.000Z",171.17,1,58,NA,"www.thunghuasinn.com","Thung Hua Sinn Group","Asia/Bangkok","O-1PST","3.1.21"
88918,"Lat Sawai","Lat Sawai",13.944866,100.6670272,FALSE,34,54.17,67.33,8315.5,32.2,51.52,571,95.17189,-42,"2025-03-29T03:44:42.000Z",101.25,1,44,NA,NA,"TD","Asia/Bangkok","O-1PST","3.1.21"
88959,"Santa Monica Canyon","Santa Monica Canyon",34.0366,-118.5081,FALSE,0,2,3.5,203.33,16.7,60.65,415,169.86298,-52,"2025-03-29T03:45:13.000Z",172.25,2,14.4,NA,NA,"ZanderL ","America/Los_Angeles","O-1PST","3.1.21"
88993,"Mountair Acres","Mountair Acres",40.705572,-111.8480907,FALSE,9.17,20.67,28.33,841.33,15.37,35.75,439,198.09225,-73,"2025-03-29T03:44:28.000Z",195.67,2,12.8,NA,NA,NA,"America/Denver","O-1PST","3.1.21"
88996,"Taft Ave, Maynard, MA","Taft Ave, Maynard, MA",42.426941,-71.470369,FALSE,4,6.33,9,392.33,13.1,35.12,471,377.28192,-72,"2025-03-29T03:44:35.000Z",310,1,10.6,NA,NA,NA,"America/New_York","O-1PST","3.1.21"
89040,"Neighbour Home","Neighbour Home",13.9135033,100.6843258,FALSE,32,48.33,59,2274.83,33.95,47.42,414,189.83788,-61,"2025-03-29T03:44:42.000Z",189,1,48.7,NA,NA,"Brad Ford","Asia/Bangkok","O-1PST","3.1.21"
89044,"Burnadelphia ","Burnadelphia ",17.938,102.632,FALSE,58.17,95,100.17,14105.5,32.5,40.48,427,102.64992,-49,"2025-03-29T03:44:25.000Z",109,1,39.6,NA,NA,"","Asia/Bangkok","O-1PST","3.1.21"
89060,"Brentwood - la","Brentwood - la",34.0517541,-118.4955941,FALSE,0,0.83,2.33,188,19.35,50.88,415,93.02799,-64,"2025-03-29T03:45:01.000Z",99,1,17.8,NA,NA,"Brentwood-la","America/Los_Angeles","O-1PST","3.1.21"
89091,"Westhill","Westhill",37.20653,-80.47885,FALSE,18,23.67,24.33,2894,16.7,40.75,417,124.62948,-82,"2025-03-29T03:44:17.000Z",130.92,1,14.4,NA,NA,NA,"America/New_York","O-1PST","3.1.21"
89097,"West Los Angeles","West Los Angeles",34.047698861666184,-118.4394084321383,FALSE,3,6.67,7,739.5,17.32,56.59,394.33,61.140717,-46,"2025-03-29T03:45:12.000Z",64,1,15.6,NA,NA,NA,"America/Los_Angeles","O-1PST","3.1.21"
89109,"Allison Lake BC","Allison Lake BC",49.688583465631204,-120.60244340054564,FALSE,0,0,0,88,10.82,50.85,390.33,56.795166,-71,"2025-03-29T03:44:22.000Z",59,1,7.8,NA,NA,"Shawn Ennis","America/Vancouver","O-1PST","3.1.21"
89204,"Malibu - Cavalleri","Malibu - Cavalleri",34.0243225,-118.8047182,FALSE,0,0,1.5,83.58,8.36,26.86,NA,104.60373,-60,"2025-03-29T03:44:38.000Z",111,3,8.3,NA,NA,NA,"America/Los_Angeles","O-1PST","3.1.21"
89252,"Telgte South","Telgte South",51.9721987,7.7842386,FALSE,1,6,6,311.67,12.3,61.07,409,68.1981,-65,"2025-03-29T03:44:19.000Z",72,8,9.4,NA,NA,"Christian","Europe/Berlin","O-1PST","3.1.21"
89268,"Nitzing","Nitzing",48.308,16.103,FALSE,26,44,56.83,1574.5,12.3,68.02,414,105.339,-85,"2025-03-29T03:44:27.000Z",111.75,1,9.4,NA,NA,NA,"Europe/Berlin","O-1PST","3.1.21"
89441,"Université de Thiès","Université de Thiès",14.794498116325476,-16.96105368259619,FALSE,0,2.5,3.33,231,22.88,52.77,405,85.50125,-67,"2025-03-29T03:45:02.000Z",91,1,21.7,NA,NA,"kaikai.dev","Africa/Nouakchott","O-1PST","3.1.21"
89470,"Walden Glenn (Murray, UT)","Walden Glenn (Murray, UT)",40.651079,-111.924975,FALSE,9,11.07208,20,1446,12.3,41.6,455,344.71338,-59,"2025-03-29T03:43:13.000Z",293,2,9.4,NA,NA,"Chris","America/Denver","O-1PST",NA
89482,"Bangramad, Talingchan","Bangramad, Talingchan",13.769972,100.436219,FALSE,35,66.5,73.33,9653.5,32.7,47.39,415.67,252.44852,-40,"2025-03-29T03:44:46.000Z",236.17,1,43.7,NA,NA,"nnarin","Asia/Bangkok","O-1PST","3.1.21"
89613,"Ban Lat Sombun","Ban Lat Sombun",17.0747487,103.9818061,FALSE,45.67,68.83,76,11489.5,34,39.87,413.67,143.7616,-58,"2025-03-29T03:45:09.000Z",149,1,44.1,NA,NA,"PeJanNL","Asia/Bangkok","O-1PST","3.1.21"
89627,"The Lofts Asoke - sukhumvit 21","The Lofts Asoke - sukhumvit 21",13.74679776025865,100.56215036834317,FALSE,33.17,53,64,2468.83,32.22,46.52,412,66.12914,-57,"2025-03-29T03:44:43.000Z",69.67,1,41.5,NA,NA,NA,"Asia/Bangkok","O-1PST","3.1.21"
89655,"Adams Square, Glendale, CA, US","Adams Square, Glendale, CA, US",34.1353,-118.24476,FALSE,0,1.33,1.33,157.5,17.2,53.52,401,127.3017,-53,"2025-03-29T03:44:57.000Z",133.5,2,15,NA,NA,"Anonymous","America/Los_Angeles","O-1PST","3.1.21"
89672,"South Pasadena","South Pasadena",34.1195143,-118.1447079,FALSE,0,0,0,197.83,20.7,44.13,406.67,129.8253,-50,"2025-03-29T03:44:57.000Z",135.92,1,19.4,NA,NA,"Franciscan Woods","America/Los_Angeles","O-1PST","3.1.21"
89690,"Pasadena-LL","Pasadena-LL",34.156534,-118.108356,FALSE,0,1.08,1.75,181.17,19.5,46.04,NA,134.11809,-63,"2025-03-29T03:44:48.000Z",140,1,17.8,NA,NA,"zzyzx","America/Los_Angeles","O-1PP","3.1.21"
89705,"Cathcart, WA","Cathcart, WA",47.838,-122.09,FALSE,0,0,0,36.67,14.9,54.93,400,61.140717,-78,"2025-03-29T03:44:54.000Z",64,4,12.8,NA,NA,NA,"America/Los_Angeles","O-1PST","3.1.21"
89734,"PicWood_Malcolm_Ave_01","PicWood_Malcolm_Ave_01",34.042457132009524,-118.42781719030872,FALSE,2.17,4.67,5.5,504,16.7,59.45,395,62.524258,-69,"2025-03-29T03:44:51.000Z",65.58,1,14.4,NA,NA,NA,"America/Los_Angeles","O-1PST","3.1.21"
89742,"Semmelweisstraße, Linz, Austria","Semmelweisstraße, Linz, Austria",48.302753,14.3119281,FALSE,24,40.83,50.67,1432.67,14.3,55.77,414,115.5321,-68,"2025-03-29T03:44:17.000Z",122,1,11.7,NA,NA,NA,"Europe/Vienna","O-1PST","3.1.21"
89778,"Gullberg (Linköping)","Gullberg (Linköping)",58.489511,15.463675,FALSE,13,28,32.3,2058,7.9,56.1,406,92.079,-70,"2025-03-29T03:44:55.000Z",98,3,3.9,NA,NA,NA,"Europe/Stockholm","O-1PS","0.6.4"
89793,"The Farm Wildomar ","The Farm Wildomar ",33.6267709,-117.2334474,FALSE,1,3,3.33,272.33,15.35,55.67,420.67,34.962364,-71,"2025-03-29T03:45:13.000Z",33,67,12.8,NA,NA,"Jana Jones ","America/Los_Angeles","O-1PST","3.1.21"
89805,"Midpine Way, Sebastopol, CA","Midpine Way, Sebastopol, CA",38.365625,-122.8184471,FALSE,0,0,0,100.5,14.35,54.93,408,42.937458,-65,"2025-03-29T03:45:16.000Z",42.67,11,11.7,NA,"mamer.cs.sonoma.edu","rmamer","America/Los_Angeles","O-1PST","3.1.21"
89808,"N Los Robles @ Dearborn ","N Los Robles @ Dearborn ",34.178971344976894,-118.14194064518493,FALSE,0,2,5.67,242.67,17.4,48.28,421,176.60294,-60,"2025-03-29T03:44:58.000Z",178,1,15.6,NA,NA,"Joren","America/Los_Angeles","O-1PST","3.1.21"
89823,"Elysian Heights (Preston Ave)","Elysian Heights (Preston Ave)",34.08740512984364,-118.2519679323237,FALSE,0,0,0.33,121.17,18,52.35,406,97.164566,-61,"2025-03-29T03:45:06.000Z",103.33,1,16.1,NA,NA,"Anon","America/Los_Angeles","O-1PST","3.1.21"
89844,"Mirrormont Estates","Mirrormont Estates",47.4546541,-122.0083715,FALSE,0,1.67,1.67,171,13.3,61.6,438,102.64992,-64,"2025-03-29T03:44:37.000Z",109,3,10.6,NA,NA,NA,"America/Los_Angeles","O-1PST","3.1.21"
89857,"for map","for map",44.79023361067339,20.470308143788728,FALSE,4,6.17,6.17,430.33,15.1,52.79,414.67,73.57805,-56,"2025-03-29T03:44:41.000Z",78,2,12.8,NA,NA,"","Europe/Luxembourg","O-1PST","3.1.21"
89879,"Pontebba","Pontebba",46.5054334,13.3053945,FALSE,0,0,1,137.67,11.6,64.75,437,77.207245,-85,"2025-03-29T03:45:13.000Z",82,1,8.3,NA,NA,"Andre Lavoie","Europe/Rome","O-1PST","3.1.21"
89905,"Eißendorf","Eißendorf",53.455958815584474,9.960422577609243,FALSE,6.33,19.58,23,550.5,13.3,57.5,NA,73.57805,-63,"2025-03-29T03:44:20.000Z",78,2,10.6,NA,NA,"René Kost","Europe/Berlin","O-1PP","3.1.13"
89932,"Lynwood Avenue","Lynwood Avenue",-45.8635453,170.4972946,FALSE,5,5.17,5.17,907.5,18.3,57.88,419,110.52586,-57,"2025-03-29T03:44:56.000Z",117,4,16.7,NA,"https://akv.nz","Aroha Kaikorai Valley","Pacific/Auckland","O-1PS","3.1.21"
89945,"Montseny El Colls","Montseny El Colls",41.8071068,2.4688953,FALSE,0,0,1,160.83,13.2,44.2,410,26.88659,-62,"2025-03-29T03:44:37.000Z",23,4,10.6,NA,NA,"Mark Lewis","Europe/Madrid","O-1PST","3.1.21"
90098,"Dingolfing","Dingolfing",48.626133,12.489691,FALSE,22.67,36,44.17,1185,12.4,62.28,429,101.67674,-82,"2025-03-29T03:45:13.000Z",108,1,9.4,NA,NA,"Gabbar","Europe/Berlin","O-1PST","3.1.21"
90104,"Lycée Technique André Peytavin, Saint-Louis","Lycée Technique André Peytavin, Saint-Louis",16.019319341426606,-16.490593389948394,FALSE,0.67,4.67,4.67,313.67,21.99,54.85,399.67,25.291721,-14,"2025-03-29T03:44:33.000Z",21,2,21.1,NA,NA,"kaikai.dev","Africa/Nouakchott","O-1PST","3.1.21"
90106,"Ecole Elémentaire Ndiangué, Richard-Toll","Ecole Elémentaire Ndiangué, Richard-Toll",16.457985152738317,-15.705461444809703,FALSE,0.83,3.5,10.17,352.67,22.6,47.38,426,87.52827,-24,"2025-03-29T03:44:45.000Z",93.17,2,21.7,NA,NA,"kaikai.dev","Africa/Nouakchott","O-1PST","3.1.21"
90117,"Dakar Plateau ","Dakar Plateau ",14.6662527,17.4417451,FALSE,1.33,5,5.67,403.33,23.62,51.9,403,61.508003,-80,"2025-03-29T03:44:44.000Z",64.42,2,22.8,NA,NA,"Buntu Plateau","Africa/Casablanca","O-1PST","3.1.21"
90287,"Setia Eco Park","Setia Eco Park",3.1113299,101.476412,FALSE,24,34.33,43,1495.17,30.8,47.88,413,65.02379,-45,"2025-03-29T03:45:13.000Z",68.42,1,37.8,NA,NA,"Dr Han","Asia/Kuala_Lumpur","O-1PST","3.1.21"
90394,"House 45, Arden Rama 3","House 45, Arden Rama 3",13.67941,100.54297,FALSE,33.5,50.83,62.83,2523.83,31.6,50.75,NA,116.793976,-62,"2025-03-29T03:44:18.000Z",123.25,1,41.4,NA,NA,"Mogens Christiansen","Asia/Bangkok","O-1PST","3.1.21"
90402,"Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ","Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ",18.035248,102.63994,FALSE,73.33,114.92,123.17,5843.92,33.63,37.36,NA,47.405483,-52,"2025-03-29T03:44:58.000Z",48,1,41.3,NA,NA,"UNICEF Laos AQM Project","Asia/Bangkok","O-1PP","3.1.21"
90405,"Mayparkngum - Vientiane Capital","Mayparkngum - Vientiane Capital",18.185205,103.05687,FALSE,59,92.58,95.08,4574.92,35.22,36.02,NA,41.199623,-64,"2025-03-29T03:44:56.000Z",40.58,1,45.9,NA,NA,"UNICEF Laos AQM Project","Asia/Bangkok","O-1PP","3.1.21"
90408,"Lao-Viet Friendship Secondary School - Saysetha, Vientiane Capital ມັດທະຍົມ ມິດຕະພາບລາວ-ຫວຽດນາມ","Lao-Viet Friendship Secondary School - Saysetha, Vientiane Capital ມັດທະຍົມ ມິດຕະພາບລາວ-ຫວຽດນາມ",17.995877,102.64154,FALSE,70.25,104.67,110.67,5313.5,34.33,35.84,NA,60.049686,-54,"2025-03-29T03:44:34.000Z",62.75,2,42.5,NA,NA,"UNICEF Laos AQM Project","Asia/Bangkok","O-1PP","3.1.21"
90410,"Naxaithong Secondary School - Naxaithong, Vientiane Capital ມັດທະຍົມ ນາຊາຍທອງ","Naxaithong Secondary School - Naxaithong, Vientiane Capital ມັດທະຍົມ ນາຊາຍທອງ",18.068595,102.535866,FALSE,86.33,138.42,151.25,6805.5,32.49,39.86,NA,77.207245,-55,"2025-03-29T03:45:03.000Z",82,1,39.6,NA,NA,"UNICEF Laos AQM Project","Asia/Bangkok","O-1PP","3.1.21"
90412,"May - Phongsaly","May - Phongsaly",21.172583,102.722705,FALSE,120.25,191.17,205.67,9251.83,28.3,43.38,NA,237.01442,-50,"2025-03-29T03:44:47.000Z",225.25,2,30.2,NA,NA,"UNICEF Laos AQM Project","Asia/Bangkok","O-1PP","3.1.21"
